label,result,vertices,edges,runtime
5114,sat,9,10,"1.8977360999997472
"
5115,sat,9,9,"1.986187999998947
"
5116,sat,12,17,"4.182477500002278
"
5117,sat,9,10,"1.8402816999987408
"
5118,sat,12,16,"2.3193812999998045
"
5119,sat,11,14,"2.1327275000003283
"
5120,sat,9,10,"1.8939376999987871
"
5121,sat,12,18,"3.016189800000575
"
5122,sat,9,9,"2.8708503999987443
"
5123,sat,12,17,"2.899805400000332
"
5124,sat,9,10,"1.8186711000016658
"
5125,sat,9,10,"2.053359700003057
"
5126,sat,12,17,"4.735879899999418
"
5127,sat,9,9,"3.7256651999996393
"
5128,sat,9,10,"2.8285587999998825
"
5129,sat,9,9,"2.9583878999983426
"
5130,sat,12,16,"2.680180899998959
"
5131,sat,9,8,"2.096863499999017
"
5132,sat,12,17,"2.744563799999014
"
5133,sat,9,10,"2.2796737999997276
"
5134,sat,9,9,"2.6352607999979227
"
5135,sat,9,8,"2.265067200001795
"
5136,sat,11,14,"4.715753600001335
"
5137,sat,12,17,"27.217900999999983
"
5138,sat,9,7,"2.2828881999994337
"
5139,sat,9,8,"2.1936145999970904
"
5140,sat,13,21,"4.318643700000393
"
5141,sat,9,8,"2.6800546999984363
"
5142,sat,9,7,"3.1650542999996105
"
5143,sat,12,17,"6.152525500001502
"
5144,sat,9,8,"3.46905390000029
"
5145,sat,9,9,"3.166913000000932
"
5146,sat,12,16,"4.336940799999866
"
5147,sat,9,8,"3.4491483999991033
"
5148,sat,9,9,"4.9617615999995905
"
5149,sat,9,10,"3.58347219999996
"
5150,sat,12,17,"5.782148899997992
"
5151,sat,11,12,"6.811419000001479
"
5152,sat,12,16,"6.353309900001477
"
5153,sat,12,16,"8.265000299998064
"
5154,sat,13,19,"5.976342199999635
"
5155,sat,12,15,"9.612409800000023
"
5156,sat,12,13,"56.770885000001726
"
5157,sat,7,7,"11.027353500001482
"
5158,sat,12,14,"32.28260460000092
"
5159,sat,13,19,"36.33394739999858
"
5160,sat,12,14,"5.809342700002162
"
5161,sat,12,13,"5.402502500000992
"
5162,sat,12,16,"6.483970999997837
"
5163,sat,12,15,"5.70859819999896
"
5164,sat,11,11,"5.512881300001027
"
5165,sat,13,20,"15.671702600000572
"
5166,sat,13,19,"7.704682200001116
"
5167,sat,12,14,"6.101321199999802
"
5168,sat,12,17,"29.0122526999985
"
5169,sat,12,16,"6.980483700001059
"
5170,sat,13,19,"26.115064400000847
"
5171,sat,12,15,"9.522877399998833
"
5172,sat,13,18,"8.718237500001123
"
5173,sat,12,16,"8.04802059999929
"
5174,sat,12,16,"6.936732199999824
"
5175,sat,13,18,"7.070383700000093
"
5176,sat,11,12,"5.010598699998809
"
5177,sat,12,15,"5.403681399999186
"
5178,sat,11,11,"4.483859600000869
"
5179,sat,12,15,"4.977996400000848
"
5180,sat,11,12,"4.2512859999987995
"
5181,sat,10,10,"4.353802300000098
"
5182,sat,12,15,"5.319464500000322
"
5183,sat,13,18,"5.510059200001706
"
5184,sat,12,15,"4.900958399997762
"
5185,sat,12,16,"5.859134499998618
"
5186,sat,12,15,"5.654221700002381
"
5187,sat,10,11,"4.042900500000542
"
5188,sat,11,13,"6.11313169999994
"
5189,sat,12,16,"5.9376698000014585
"
5190,sat,13,19,"5.66013230000317
"
5191,sat,12,15,"4.16756439999881
"
5192,sat,13,18,"5.333681700001762
"
5193,sat,12,14,"3.768909200000053
"
5194,sat,12,16,"4.741942100001324
"
5195,sat,13,19,"4.548837399997865
"
5196,sat,12,17,"4.252413700000034
"
5197,sat,13,20,"4.833508300001995
"
5198,sat,12,15,"6.59036350000315
"
5199,sat,11,11,"3.7679718999970646
"
5200,sat,11,12,"4.000182399999176
"
5201,sat,12,16,"5.4789724000002025
"
5202,sat,13,19,"7.7167015000013635
"
5203,sat,12,15,"4.937322199999471
"
5204,sat,11,12,"6.455448600001546
"
5205,sat,12,15,"7.0289419000000635
"
5206,sat,12,15,"7.821432300002925
"
5207,sat,12,15,"4.9410499000005075
"
5208,sat,12,16,"6.379260300000169
"
5209,sat,11,11,"6.932924200002162
"
5210,sat,11,11,"18.043510200001037
"
5211,sat,12,16,"6.236737499999435
"
5212,sat,11,12,"7.161904399999912
"
5213,sat,11,13,"16.985703099999228
"
5214,sat,11,14,"9.712368900000001
"
5215,sat,11,12,"6.577440799999749
"
5216,sat,11,13,"7.698867600000085
"
5217,sat,12,16,"8.185032400000637
"
5218,sat,13,20,"16.710365300001286
"
5219,sat,12,16,"8.785343100000318
"
5220,sat,12,15,"36.58825480000087
"
5221,sat,12,16,"17.766746199999034
"
5222,sat,12,17,"25.10093979999874
"
5223,sat,12,16,"23.229960099997697
"
5224,sat,12,17,"20.024624400000903
"
5225,sat,11,13,"29.808270600002288
"
5226,sat,12,16,"16.98657749999984
"
5227,sat,12,17,"52.05127839999841
"
5228,sat,13,20,"68.80489060000036
"
5229,sat,12,17,"15.899343699999008
"
5230,sat,11,13,"6.398573300000862
"
5231,sat,12,17,"167.32175520000237
"
5232,sat,11,12,"8.467434800000774
"
5233,sat,9,10,"6.8019753999979
"
5234,sat,9,10,"9.081456700001581
"
5235,sat,11,13,"8.48559860000023
"
5236,sat,11,13,"8.24650770000153
"
5237,sat,11,13,"7.950237499997456
"
5238,sat,12,16,"7.603744900003221
"
5239,sat,13,19,"25.584255799996754
"
5240,sat,11,14,"96.53082710000308
"
5241,sat,11,13,"7.109896699999808
"
5242,sat,11,12,"3.426633300001413
"
5243,sat,11,13,"3.8509205999980622
"
5244,sat,12,17,"3.4651066000005812
"
5245,sat,12,16,"2.7834130999981426
"
5246,sat,11,13,"2.4240118999987317
"
5247,sat,12,17,"4.411243299997295
"
5248,sat,13,20,"16.459367100000236
"
5249,sat,13,20,"6.960774200000742
"
5250,sat,12,17,"7.205774000001838
"
5251,sat,11,13,"6.121445200002199
"
5252,sat,11,14,"4.708347200001299
"
5253,sat,9,8,"3.6921493000008923
"
5254,sat,9,9,"3.5661739999995916
"
5255,sat,11,12,"2.863658399997803
"
5256,sat,12,16,"2.8305738999988534
"
5257,sat,11,13,"3.703578099997685
"
5258,sat,11,14,"2.829319199998281
"
5259,sat,11,13,"3.0948375999978452
"
5260,sat,9,10,"2.810878500000399
"
5261,sat,11,14,"2.846917900002154
"
5262,sat,11,13,"2.6942133999982616
"
5263,sat,7,6,"2.3282418999988295
"
5264,sat,9,9,"2.275464700000157
"
5265,sat,9,8,"1.9988683999981731
"
5266,sat,11,12,"2.1886970000014117
"
5267,sat,11,12,"2.068874599997798
"
5268,sat,11,11,"2.3751974000006157
"
5269,sat,11,13,"1.8395333000007668
"
5270,sat,11,13,"3.156976099999156
"
5271,sat,11,12,"2.740702399998554
"
5272,sat,12,16,"4.495139800001198
"
5273,sat,9,9,"2.2601389000010386
"
5274,sat,11,13,"3.021242999999231
"
5275,sat,11,12,"2.1522452000026533
"
5276,sat,11,13,"2.5189888999993855
"
5277,sat,9,9,"2.291395799999009
"
5278,sat,9,9,"1.7892738000009558
"
5279,sat,9,10,"2.6350125999997545
"
5280,sat,9,10,"2.18311900000117
"
5281,sat,9,9,"2.9012994000004255
"
5282,sat,9,11,"2.25241989999995
"
5283,sat,8,10,"2.319792199999938
"
5284,sat,8,8,"2.415842499998689
"
5285,sat,8,9,"2.002875199999835
"
5286,sat,9,10,"2.7750970000015514
"
5287,sat,9,8,"1.9615037999974447
"
5288,sat,8,8,"3.019417899999098
"
5289,sat,9,8,"2.025909199997841
"
5290,sat,9,11,"2.0138039000012213
"
5291,sat,9,9,"2.634877399999823
"
5292,sat,9,8,"2.5657154000000446
"
5293,sat,9,9,"1.9295353000015893
"
5294,sat,9,10,"2.056479599999875
"
5295,sat,8,7,"1.7217062000017904
"
5296,sat,9,11,"2.2193746000011743
"
5297,sat,9,10,"2.3031559999981255
"
5298,sat,8,9,"1.9337220000015805
"
5299,sat,9,9,"1.9084987999995064
"
5300,sat,9,10,"2.0585336000003736
"
5301,sat,9,10,"1.9791103999996267
"
5302,sat,9,8,"2.002811999998812
"
5303,sat,9,13,"2.179432299999462
"
5304,sat,9,11,"2.0470920000007027
"
5305,sat,8,10,"1.8522474000019429
"
5306,sat,10,12,"2.049851800002216
"
5307,sat,10,13,"2.157836300000781
"
5308,sat,6,6,"1.6920496000020648
"
5309,sat,6,5,"1.8865316000010353
"
5310,sat,6,6,"1.6394365999985894
"
5311,sat,9,8,"1.9209737999990466
"
5312,sat,10,11,"1.929430099997262
"
5313,sat,9,7,"1.8302326000011817
"
5314,sat,10,11,"1.8615849999987404
"
5315,sat,9,8,"1.8311571999984153
"
5316,sat,9,8,"1.7909631000002264
"
5317,sat,6,5,"1.632076900001266
"
5318,sat,6,6,"1.995611700000154
"
5319,sat,6,5,"1.5685357000002114
"
5320,sat,8,8,"1.79064610000205
"
5321,sat,8,8,"1.7412561000019195
"
5322,sat,8,10,"1.7334516999981133
"
5323,sat,6,6,"1.6561897999999928
"
5324,sat,8,9,"1.796157900000253
"
5325,sat,9,9,"2.4003821999976935
"
5326,sat,6,6,"1.606524900002114
"
5327,sat,8,9,"1.7725202000001445
"
5328,sat,8,9,"1.7555776000008336
"
5329,sat,8,8,"1.6751111000012315
"
5330,sat,8,9,"2.0785599000009825
"
5331,sat,9,10,"1.7659482000017306
"
5332,sat,9,9,"1.848755800001527
"
5333,sat,8,9,"1.907647399999405
"
5334,sat,8,8,"1.61875499999951
"
5335,sat,9,9,"1.837026599998353
"
5336,sat,9,9,"1.6468706000014208
"
5337,sat,9,10,"1.8532655999988492
"
5338,sat,9,8,"1.6753188999973645
"
5339,sat,8,8,"1.6897580999975617
"
5340,sat,9,9,"1.709653400001116
"
5341,sat,9,9,"1.6714873000018997
"
5342,sat,9,9,"1.8175697999977274
"
5343,sat,9,10,"1.842518100002053
"
5344,sat,9,9,"1.761519200001203
"
5345,sat,9,10,"1.8170236999976623
"
5346,sat,9,9,"2.040307600000233
"
5347,sat,9,9,"2.108954999999696
"
5348,sat,11,14,"2.0650714000003063
"
5349,sat,11,13,"2.0267702999990433
"
5350,sat,9,10,"1.7874884999982896
"
5351,sat,8,7,"1.8480799999997544
"
5352,sat,8,8,"1.6442835000016203
"
5353,sat,11,13,"2.0722362999986217
"
5354,sat,8,8,"1.691530199997942
"
5355,sat,11,14,"2.2583486000003177
"
5356,sat,6,7,"1.6792330000025686
"
5357,sat,9,10,"1.6771030999989307
"
5358,sat,9,8,"1.7991661999985809
"
5359,sat,9,9,"1.8888137000030838
"
5360,sat,11,13,"1.814351799999713
"
5361,sat,9,9,"1.7432590999997046
"
5362,sat,9,10,"1.7865213999975822
"
5363,sat,8,9,"1.7052263000005041
"
5364,sat,8,10,"1.7872878999987734
"
5365,sat,11,13,"1.9073383000031754
"
5366,sat,11,12,"2.2965461000021605
"
5367,sat,9,10,"1.6680163999990327
"
5368,sat,9,8,"1.6484629000005953
"
5369,sat,8,9,"1.8263435999979265
"
5370,sat,8,9,"2.079168500000378
"
5371,sat,9,7,"2.0064635000017006
"
5372,sat,8,8,"1.7804016000009142
"
5373,sat,6,5,"1.7022127000018372
"
5374,sat,11,10,"1.7747804999999062
"
5375,sat,11,11,"1.881073299999116
"
5376,sat,8,8,"1.8968251999976928
"
5377,sat,8,9,"2.29375429999709
"
5378,sat,12,15,"2.176463400002831
"
5379,sat,8,9,"1.5972615999999107
"
5380,sat,11,11,"1.8392628000001423
"
5381,sat,8,10,"1.5786661999991338
"
5382,sat,12,16,"2.2650947000001906
"
5383,sat,8,9,"1.61151990000144
"
5384,sat,8,9,"1.8000036000012187
"
5385,sat,8,10,"1.6570283000000927
"
5386,sat,11,12,"1.8027086000001873
"
5387,sat,8,9,"1.7128904000019247
"
5388,sat,8,9,"1.6938807999977143
"
5389,sat,8,7,"1.729207200001838
"
5390,sat,11,12,"2.0043282999977237
"
5391,sat,11,10,"1.8675325000003795
"
5392,sat,11,12,"1.8335294999997132
"
5393,sat,11,11,"1.8445853000011994
"
5394,sat,12,16,"2.0521505999968213
"
5395,sat,8,10,"1.7561277999993763
"
5396,sat,12,15,"2.048635099999956
"
5397,sat,11,13,"1.8095240000002377
"
5398,sat,8,9,"1.7388318999983312
"
5399,sat,11,12,"1.8951190000007045
"
5400,sat,8,8,"1.7056940000002214
"
5401,sat,12,16,"2.3568219000007957
"
5402,sat,12,15,"2.181834799997887
"
5403,sat,12,16,"2.1008019000000786
"
5404,sat,10,12,"1.6951881000022695
"
5405,sat,12,17,"2.1206455000028654
"
5406,sat,10,10,"1.7611293000009027
"
5407,sat,11,13,"1.8277760999990278
"
5408,sat,12,16,"1.9360935000004247
"
5409,sat,8,9,"1.8528761999987182
"
5410,sat,11,12,"1.9699752000014996
"
5411,sat,12,15,"1.8938712000017404
"
5412,sat,11,11,"1.9532547000017075
"
5413,sat,12,15,"2.0645273000009183
"
5414,sat,8,9,"1.6774781000021903
"
5415,sat,11,11,"2.041847399999824
"
5416,sat,8,8,"1.6790414000024612
"
5417,sat,12,15,"2.0853826999991725
"
5418,sat,12,14,"2.009833299998718
"
5419,sat,11,10,"2.342550699999265
"
5420,sat,12,13,"2.6317367999981798
"
5421,sat,13,17,"2.5040402000013273
"
5422,sat,12,14,"2.4225155000021914
"
5423,sat,12,15,"2.411395099999936
"
5424,sat,10,11,"2.112939599999663
"
5425,sat,12,14,"2.620153500000015
"
5426,sat,10,10,"2.0759877000018605
"
5427,sat,10,12,"2.02979570000025
"
5428,sat,12,13,"2.5021979000011925
"
5429,sat,12,14,"2.146424199996545
"
5430,sat,10,12,"1.9297556999990775
"
5431,sat,12,15,"2.4977500999993936
"
5432,sat,12,16,"2.963354600000457
"
5433,sat,12,14,"2.7991222999989986
"
5434,sat,11,10,"1.8836932999984128
"
5435,sat,12,13,"3.2055212000013853
"
5436,sat,12,14,"2.5502556999999797
"
5437,sat,11,9,"1.847201299999142
"
5438,sat,12,15,"2.6894960999998148
"
5439,sat,12,16,"2.010294399999111
"
5440,sat,12,15,"2.6649433999991743
"
5441,sat,13,18,"3.132491600001231
"
5442,sat,12,14,"2.4663405000028433
"
5443,sat,11,9,"2.6205659000006563
"
5444,sat,12,13,"4.541503899999952
"
5445,sat,12,14,"2.514622999999119
"
5446,sat,12,13,"2.313665300000139
"
5447,sat,11,8,"7.7384147999982815
"
5448,sat,12,12,"5.361023199999181
"
5449,sat,13,17,"4.9315759999990405
"
5450,sat,12,14,"3.4311714000032225
"
5451,sat,12,14,"2.2545027999985905
"
5452,sat,12,15,"2.376624199998332
"
5453,sat,12,14,"2.551344399998925
"
5454,sat,10,12,"3.8330636999999115
"
5455,sat,12,15,"2.5204501999978675
"
5456,sat,12,13,"2.791912799999409
"
5457,sat,11,15,"4.08883330000026
"
5458,sat,12,12,"4.5919102000007115
"
5459,sat,12,13,"6.002610899999127
"
5460,sat,12,14,"3.844551499998488
"
5461,sat,12,14,"3.3261658000010357
"
5462,sat,11,16,"6.106698999999935
"
5463,sat,12,13,"3.060088700000051
"
5464,sat,12,13,"2.0116163000020606
"
5465,sat,10,11,"4.712885900000401
"
5466,sat,13,17,"2.6394502999974065
"
5467,sat,10,11,"2.885838499998499
"
5468,sat,9,10,"3.014260199997807
"
5469,sat,11,10,"2.0726537000009557
"
5470,sat,12,14,"2.2488280999968993
"
5471,sat,10,11,"3.2278332999994745
"
5472,sat,12,15,"2.4263404999983322
"
5473,sat,12,15,"3.0074253999991925
"
5474,sat,10,10,"2.4544191999993927
"
5475,sat,12,14,"2.0791223000014725
"
5476,sat,10,11,"3.174172799997905
"
5477,sat,11,11,"2.108904900000198
"
5478,sat,10,12,"3.1735793000007106
"
5479,sat,12,14,"4.444718099999591
"
5480,sat,10,11,"3.286333799998829
"
5481,sat,10,12,"2.9167534000007436
"
5482,sat,12,16,"3.2325209000009636
"
5483,sat,12,15,"2.8730385000017122
"
5484,sat,11,11,"4.375912700001209
"
5485,sat,12,16,"2.7395859000025666
"
5486,sat,11,15,"3.458592700000736
"
5487,sat,12,15,"2.951279599998088
"
5488,sat,11,14,"3.500928399997065
"
5489,sat,13,18,"2.992200100001355
"
5490,sat,12,15,"3.1836461999992025
"
5491,sat,12,16,"2.9021117000011145
"
5492,sat,11,12,"2.470808100002614
"
5493,sat,11,11,"2.7869648999985657
"
5494,sat,10,11,"2.832379600000422
"
5495,sat,12,14,"2.1131258999994316
"
5496,sat,11,12,"2.2812455000021146
"
5497,sat,12,15,"2.5628675000007206
"
5498,sat,12,15,"2.5236051000028965
"
5499,sat,12,16,"3.2393652999999176
"
5500,sat,12,15,"2.4750744999983
"
5501,sat,12,14,"2.394470300001558
"
5502,sat,11,12,"2.297967799997423
"
5503,sat,12,16,"2.8092878999996174
"
5504,sat,11,11,"2.3725731000013184
"
5505,sat,12,15,"2.3942090999989887
"
5506,sat,11,10,"2.140525400001934
"
5507,sat,12,14,"2.0865868000000773
"
5508,sat,11,11,"2.2007658000002266
"
5509,sat,12,15,"3.1200441000000865
"
5510,sat,9,9,"2.507948300000862
"
5511,sat,9,8,"2.7034573999990243
"
5512,sat,9,7,"3.5371722000018053
"
5513,sat,9,8,"2.966664999999921
"
5514,sat,9,6,"2.865412399998604
"
5515,sat,9,8,"3.2167241999995895
"
5516,sat,9,9,"4.717427999999927
"
5517,sat,9,9,"4.521012999997765
"
5518,sat,9,10,"3.8433794000011403
"
5519,sat,9,9,"3.5135259999988193
"
5520,sat,9,10,"4.130548499997531
"
5521,sat,9,7,"4.667141499998252
"
5522,sat,9,9,"3.7615624999998545
"
5523,sat,9,8,"3.8616139000005205
"
5524,sat,9,10,"3.935877600000822
"
5525,sat,9,9,"4.108545799997955
"
5526,sat,9,9,"3.5216786000019056
"
5527,sat,9,10,"4.441683799999737
"
5528,sat,9,10,"4.219358700000157
"
5529,sat,9,10,"3.1998483999996097
"
5530,sat,9,9,"2.571785300002375
"
5531,sat,9,8,"2.833235300000524
"
5532,sat,9,8,"2.464376700001594
"
5533,sat,9,7,"2.581028699998569
"
5534,sat,9,8,"2.765256299997418
"
5535,sat,9,9,"3.0910141999993357
"
5536,sat,9,8,"3.8594966000018758
"
5537,sat,10,12,"4.2328684000021894
"
5538,sat,9,9,"3.5065328999990015
"
5539,sat,9,10,"3.5531536000016786
"
5540,sat,9,11,"3.807602600001701
"
5541,sat,9,10,"2.853821799999423
"
5542,sat,11,15,"3.272701699999743
"
5543,sat,9,10,"2.809717799998907
"
5544,sat,9,9,"2.567778600001475
"
5545,sat,9,10,"2.572266800001671
"
5546,sat,9,10,"3.0613274999996065
"
5547,sat,9,7,"2.6031446999986656
"
5548,sat,9,8,"3.558033199999045
"
5549,sat,9,8,"3.1272308000006888
"
5550,sat,9,9,"3.069259100000636
"
5551,sat,9,8,"2.5836433000004035
"
5552,sat,9,6,"2.5276257999976224
"
5553,sat,9,5,"2.857846899998549
"
5554,sat,9,7,"2.302892300001986
"
5555,sat,6,7,"2.4837493000013637
"
5556,sat,9,10,"2.691049600001861
"
5557,sat,9,9,"2.442699500003073
"
5558,sat,5,5,"3.423924700000498
"
5559,sat,5,4,"2.6078497000016796
"
5560,sat,6,6,"4.29809639999803
"
5561,sat,6,7,"3.1974869999976363
"
5562,sat,3,3,"5.3887536000002
"
5563,sat,5,4,"3.935524100001203
"
5564,sat,6,7,"2.4578092000010656
"
5565,sat,8,9,"2.410994400001073
"
5566,sat,6,6,"2.7413091999987955
"
5567,sat,8,8,"2.384426299999177
"
5568,sat,9,11,"2.7692685999973037
"
5569,sat,9,10,"2.4378957000008086
"
5570,sat,9,9,"2.6821976999999606
"
5571,sat,10,11,"2.9612883999980113
"
5572,sat,9,9,"2.5326631999996607
"
5573,sat,9,10,"2.411662200000137
"
5574,sat,9,9,"2.6471803999993426
"
5575,sat,9,7,"2.138848300000973
"
5576,sat,9,8,"2.3932359000027645
"
5577,sat,10,11,"2.2945293999982823
"
5578,sat,11,11,"2.048151799997868
"
5579,sat,12,14,"2.216431400000147
"
5580,sat,10,13,"2.6805620000013732
"
5581,sat,12,15,"3.0076502000010805
"
5582,sat,11,12,"2.34569239999837
"
5583,sat,12,15,"1.9706103000025905
"
5584,sat,9,10,"2.8838620000024093
"
5585,sat,11,16,"3.2908884000025864
"
5586,sat,9,10,"2.565675400001055
"
5587,sat,9,9,"2.366137900000467
"
5588,sat,11,13,"2.629903099998046
"
5589,sat,11,14,"2.667980499998521
"
5590,sat,10,12,"2.6625399999975343
"
5591,sat,10,13,"2.7692156999983126
"
5592,sat,9,9,"2.600857500001439
"
5593,sat,11,12,"2.215636799999629
"
5594,sat,9,10,"2.719893699999375
"
5595,sat,10,12,"2.5398888000017905
"
5596,sat,9,11,"3.070841799999471
"
5597,sat,11,13,"2.571223999999347
"
5598,sat,12,17,"3.5843755999994755
"
5599,sat,8,9,"2.4956424000010884
"
5600,sat,10,12,"2.7059800999995787
"
5601,sat,11,10,"1.8384721000002173
"
5602,sat,10,11,"1.8777226999991399
"
5603,sat,12,14,"2.2595413999988523
"
5604,sat,10,10,"1.8274345999998332
"
5605,sat,11,11,"1.9354973000008613
"
5606,sat,12,15,"2.9351256000009016
"
5607,sat,10,12,"2.553366999996797
"
5608,sat,12,14,"2.0140183000003162
"
5609,sat,12,15,"2.218318899998849
"
5610,sat,10,10,"2.0578491999986
"
5611,sat,12,15,"1.9988167000010435
"
5612,sat,10,11,"2.5306892000007792
"
5613,sat,11,12,"2.607018299997435
"
5614,sat,10,9,"2.1897869000022183
"
5615,sat,12,15,"2.2460312000002887
"
5616,sat,10,9,"2.3535785999993095
"
5617,sat,12,16,"2.7961504999984754
"
5618,sat,10,10,"2.305496099997981
"
5619,sat,12,15,"1.8988276000018232
"
5620,sat,10,11,"2.4588526999978058
"
5621,sat,12,14,"2.0270138000014413
"
5622,sat,8,9,"1.961771599999338
"
5623,sat,12,16,"2.570017000001826
"
5624,sat,6,5,"2.2875438000010035
"
5625,sat,12,14,"1.985129799999413
"
5626,sat,6,3,"1.8698460000014165
"
5627,sat,12,15,"2.125576899998123
"
5628,sat,11,11,"1.8547299999991083
"
5629,sat,8,4,"1.6752240000023448
"
5630,sat,12,16,"2.581952500000625
"
5631,sat,6,4,"2.3776893000031123
"
5632,sat,12,13,"2.1983394999988377
"
5633,sat,8,9,"1.773567500000354
"
5634,sat,11,11,"2.2053803999988304
"
5635,sat,12,14,"2.034874900000432
"
5636,sat,8,10,"1.9014214999988326
"
5637,sat,6,5,"1.7987445999970078
"
5638,sat,11,13,"2.1440195000031963
"
5639,sat,8,9,"2.165962099999888
"
5640,sat,11,13,"2.41091729999971
"
5641,sat,8,9,"2.1427174000018567
"
5642,sat,11,12,"2.2369815000020026
"
5643,sat,12,16,"2.5261804000001575
"
5644,sat,11,11,"2.186225999997987
"
5645,sat,9,9,"1.9593730000015057
"
5646,sat,11,12,"2.0231558000014047
"
5647,sat,11,12,"1.8941860999984783
"
5648,sat,11,13,"2.120760699999664
"
5649,sat,12,17,"2.6522549000001163
"
5650,sat,11,12,"2.3263786999996228
"
5651,sat,12,16,"2.363202199998341
"
5652,sat,8,9,"2.0807839000008244
"
5653,sat,8,9,"2.068837800001347
"
5654,sat,8,10,"2.583620900000824
"
5655,sat,12,16,"2.468983599999774
"
5656,sat,8,9,"2.3558830000001763
"
5657,sat,11,10,"1.7956607000014628
"
5658,sat,11,12,"2.1607306000005337
"
5659,sat,8,8,"1.9137123000000429
"
5660,sat,8,9,"2.035499900001014
"
5661,sat,12,16,"2.223361099997419
"
5662,sat,11,11,"2.1438622000023315
"
5663,sat,11,11,"1.824947400000383
"
5664,sat,11,12,"2.1840761999992537
"
5665,sat,12,16,"2.1778941999982635
"
5666,sat,13,20,"2.795985999997356
"
5667,sat,8,8,"1.7917807000012544
"
5668,sat,12,15,"2.200128100001166
"
5669,sat,12,16,"2.1466989000000467
"
5670,sat,8,9,"2.0561688000016147
"
5671,sat,8,9,"2.0674057000032917
"
5672,sat,12,14,"2.023416799998813
"
5673,sat,12,16,"2.0330892999991192
"
5674,sat,12,15,"2.251388599997881
"
5675,sat,11,10,"1.953920100000687
"
5676,sat,12,14,"2.087760699996579
"
5677,sat,12,15,"1.991718099998252
"
5678,sat,11,9,"2.0304144999972777
"
5679,sat,11,11,"2.0977467999982764
"
5680,sat,12,14,"2.0109574000016437
"
5681,sat,12,15,"2.598932799999602
"
5682,sat,8,8,"1.908914100000402
"
5683,sat,8,7,"1.8634367999984534
"
5684,sat,11,12,"2.6376597000016773
"
5685,sat,8,8,"1.8087735000008252
"
5686,sat,12,13,"2.196567099999811
"
5687,sat,11,11,"2.033934799997951
"
5688,sat,8,8,"1.9647895000016433
"
5689,sat,12,15,"2.401591900001222
"
5690,sat,11,10,"2.200732799999969
"
5691,sat,12,16,"2.350256799996714
"
5692,sat,12,15,"2.4429278999996313
"
5693,sat,12,16,"2.313043000001926
"
5694,sat,11,11,"1.939287000001059
"
5695,sat,12,15,"1.9968249999983527
"
5696,sat,12,14,"2.1830115000011574
"
5697,sat,12,15,"2.0016294000015478
"
5698,sat,11,12,"2.2291903000004822
"
5699,sat,12,16,"2.223531899999216
"
5700,sat,12,16,"2.5316383999997925
"
5701,sat,12,15,"2.342457300001115
"
5702,sat,8,9,"1.9658765000021958
"
5703,sat,12,15,"2.178840199998376
"
5704,sat,8,8,"1.9289891000007628
"
5705,sat,12,15,"2.5371460000023944
"
5706,sat,12,16,"2.5346619999982067
"
5707,sat,13,20,"2.6029878000008466
"
5708,sat,12,16,"2.467909499999223
"
5709,sat,12,15,"2.248931400001311
"
5710,sat,12,15,"2.148441500001354
"
5711,sat,13,19,"2.7960886000000755
"
5712,sat,12,15,"2.290382999999565
"
5713,sat,12,15,"2.5265758000023197
"
5714,sat,8,10,"2.02928890000112
"
